UNITID,year,total_enrollment,undergrad_enrollment,grad_enrollment,XEYTOTLT_total
131405,2014,132.0,,132.0,R
131450,2014,1748.0,1184.0,564.0,R
131469,2014,28616.0,11114.0,17502.0,R
131496,2014,21415.0,9061.0,12354.0,R
131520,2014,10895.0,7400.0,3495.0,R
131742,2014,3421.0,3421.0,,R
131803,2014,2193.0,1483.0,710.0,R
131830,2014,54.0,54.0,,R
131876,2014,2847.0,2054.0,793.0,R
131973,2014,715.0,,715.0,R
132268,2014,1006.0,1006.0,,R
132338,2014,2701.0,2701.0,,R
132374,2014,3126.0,3126.0,,R
132408,2014,587.0,557.0,30.0,R
132471,2014,10601.0,5076.0,5525.0,R
132523,2014,35.0,,35.0,R
132602,2014,3959.0,3881.0,78.0,R
132657,2014,2719.0,1962.0,757.0,R
132666,2014,183.0,183.0,,R
132675,2014,242.0,242.0,,R
132693,2014,22676.0,22676.0,,R
132709,2014,62508.0,62508.0,,R
132806,2014,89.0,89.0,,R
132842,2014,1229.0,399.0,830.0,R
132851,2014,10893.0,10893.0,,R
132879,2014,328.0,328.0,,R
132903,2014,70551.0,59894.0,10657.0,R
132976,2014,348.0,348.0,,R
133021,2014,2754.0,2754.0,,R
133085,2014,557.0,545.0,12.0,R
133155,2014,833.0,833.0,,R
133386,2014,20725.0,20725.0,,R
133465,2014,1845.0,1648.0,197.0,R
133492,2014,2627.0,2627.0,,R
133508,2014,21069.0,21069.0,,R
133526,2014,984.0,984.0,,R
133553,2014,5785.0,5044.0,741.0,R
133650,2014,12002.0,9934.0,2068.0,R
133669,2014,37488.0,31234.0,6254.0,R
133702,2014,45387.0,45387.0,,R
133711,2014,2896.0,2896.0,,R
133809,2014,578.0,578.0,,R
133845,2014,970.0,970.0,,R
133854,2014,926.0,926.0,,R
133863,2014,809.0,809.0,,R
133872,2014,2810.0,2648.0,162.0,R
133881,2014,6822.0,3624.0,3198.0,R
133942,2014,102.0,102.0,,R
133951,2014,65128.0,53525.0,11603.0,R
133960,2014,1667.0,1667.0,,R
133979,2014,1805.0,1745.0,60.0,R
133997,2014,9902.0,9902.0,,R
134024,2014,197.0,197.0,,R
134079,2014,2881.0,2605.0,276.0,R
134097,2014,46733.0,36575.0,10158.0,R
134112,2014,6151.0,6151.0,,R
134121,2014,174.0,165.0,9.0,R
134130,2014,57003.0,36731.0,20272.0,R
134149,2014,3097.0,2627.0,470.0,R
134228,2014,33.0,33.0,,R
134237,2014,25214.0,22369.0,2845.0,R
134291,2014,986.0,986.0,,R
134307,2014,1535.0,1535.0,,R
134343,2014,8978.0,8978.0,,R
134422,2014,104.0,104.0,,R
134495,2014,38134.0,38134.0,,R
134510,2014,257.0,257.0,,R
134529,2014,253.0,253.0,,R
134574,2014,289.0,289.0,,R
134608,2014,24006.0,24006.0,,R
134680,2014,935.0,935.0,,R
134714,2014,475.0,475.0,,R
134811,2014,4405.0,4295.0,110.0,R
134909,2014,871.0,871.0,,R
134945,2014,5653.0,4611.0,1042.0,R
135063,2014,703.0,703.0,,R
135081,2014,34186.0,32135.0,2051.0,R
135124,2014,1072.0,1072.0,,R
135142,2014,470.0,470.0,,R
135160,2014,4263.0,4263.0,,R
135179,2014,1113.0,1113.0,,R
135188,2014,5938.0,5938.0,,R
135267,2014,1411.0,1411.0,,R
135276,2014,1142.0,1142.0,,R
135294,2014,1529.0,1529.0,,R
135337,2014,309.0,309.0,,R
135364,2014,1652.0,610.0,1042.0,R
135391,2014,15181.0,15181.0,,R
135407,2014,1809.0,1809.0,,R
135416,2014,577.0,577.0,,R
135522,2014,519.0,519.0,,R
135559,2014,102.0,102.0,,R
135610,2014,421.0,325.0,96.0,R
135647,2014,1995.0,1995.0,,R
135717,2014,97341.0,97341.0,,R
135726,2014,18556.0,12325.0,6231.0,R
135735,2014,2277.0,2277.0,,R
135771,2014,1124.0,1124.0,,R
135939,2014,350.0,350.0,,R
135957,2014,1026.0,1026.0,,R
136048,2014,110.0,110.0,,R
136066,2014,1177.0,1177.0,,R
136109,2014,227.0,227.0,,R
136145,2014,1617.0,1617.0,,R
136172,2014,19385.0,17058.0,2327.0,R
136206,2014,813.0,735.0,78.0,R
136215,2014,34715.0,5780.0,28935.0,R
136233,2014,10053.0,10053.0,,R
136288,2014,1182.0,1120.0,62.0,R
136303,2014,902.0,902.0,,R
136330,2014,4409.0,3358.0,1051.0,R
136358,2014,42580.0,42580.0,,R
136400,2014,14193.0,14193.0,,R
136473,2014,16163.0,16163.0,,R
136491,2014,1868.0,1868.0,,R
136516,2014,16789.0,16789.0,,R
136659,2014,824.0,824.0,,R
136701,2014,121.0,,121.0,R
136765,2014,802.0,802.0,,R
136774,2014,1260.0,1260.0,,R
136783,2014,56.0,56.0,,R
136826,2014,1331.0,1331.0,,R
136950,2014,3416.0,2773.0,643.0,R
137023,2014,1212.0,1212.0,,R
137032,2014,27079.0,21415.0,5664.0,R
137078,2014,42732.0,42732.0,,R
137087,2014,1995.0,1995.0,,R
137096,2014,20453.0,20453.0,,R
137120,2014,1508.0,1508.0,,R
137148,2014,1121.0,220.0,901.0,R
137209,2014,26545.0,26545.0,,R
137245,2014,2802.0,2802.0,,R
137272,2014,101.0,80.0,21.0,R
137281,2014,9259.0,9259.0,,R
137315,2014,3616.0,3616.0,,R
137351,2014,46659.0,35035.0,11624.0,R
137476,2014,5294.0,3582.0,1712.0,R
137537,2014,321.0,321.0,,R
137546,2014,4343.0,2833.0,1510.0,R
137564,2014,3920.0,3441.0,479.0,R
137591,2014,478.0,478.0,,R
137713,2014,350.0,350.0,,R
137759,2014,18728.0,18728.0,,R
137777,2014,67.0,52.0,15.0,R
137801,2014,1174.0,1135.0,39.0,R
137810,2014,784.0,759.0,25.0,R
137847,2014,8286.0,7161.0,1125.0,R
137856,2014,195.0,195.0,,R
137865,2014,601.0,601.0,,R
137953,2014,384.0,349.0,35.0,R
137962,2014,282.0,282.0,,R
138132,2014,122.0,122.0,,R
138187,2014,60079.0,60079.0,,R
138275,2014,1376.0,1211.0,165.0,R
138284,2014,771.0,771.0,,R
138293,2014,814.0,756.0,58.0,R
138309,2014,10341.0,10341.0,,R
138354,2014,15687.0,12258.0,3429.0,R
138372,2014,944.0,944.0,,R
138479,2014,1858.0,1858.0,,R
138488,2014,676.0,676.0,,R
138497,2014,594.0,594.0,,R
138558,2014,4005.0,4005.0,,R
138600,2014,960.0,960.0,,R
138655,2014,385.0,385.0,,R
138664,2014,37.0,37.0,,R
138682,2014,6003.0,6003.0,,R
138691,2014,8600.0,8600.0,,R
138716,2014,4782.0,4030.0,752.0,R
138761,2014,345.0,345.0,,R
138789,2014,8508.0,7584.0,924.0,R
138813,2014,4281.0,4281.0,,R
138822,2014,1081.0,1081.0,,R
138840,2014,7551.0,7551.0,,R
138868,2014,1689.0,1689.0,,R
138901,2014,4505.0,4505.0,,R
138929,2014,659.0,,659.0,R
138938,2014,372.0,372.0,,R
138947,2014,3810.0,2875.0,935.0,R
138956,2014,6476.0,6476.0,,R
139010,2014,3686.0,3686.0,,R
139074,2014,1067.0,1067.0,,R
139092,2014,81.0,81.0,,R
139144,2014,2342.0,2217.0,125.0,R
139153,2014,932.0,634.0,298.0,R
139199,2014,3505.0,2031.0,1474.0,R
139205,2014,1009.0,1009.0,,R
139214,2014,338.0,338.0,,R
139250,2014,3714.0,3714.0,,R
139278,2014,10206.0,10206.0,,R
139287,2014,274.0,274.0,,R
139311,2014,9032.0,8519.0,513.0,R
139348,2014,327.0,,327.0,R
139357,2014,5913.0,5913.0,,R
139366,2014,10075.0,8511.0,1564.0,R
139384,2014,8648.0,8648.0,,R
139393,2014,1222.0,1151.0,71.0,R
139463,2014,5886.0,5886.0,,R
139506,2014,278.0,278.0,,R
139579,2014,2472.0,1393.0,1079.0,R
139621,2014,3722.0,3722.0,,R
139630,2014,879.0,879.0,,R
139658,2014,15852.0,8586.0,7266.0,R
139700,2014,7287.0,7287.0,,R
139719,2014,3516.0,3126.0,390.0,R
139746,2014,82.0,82.0,,R
139755,2014,24434.0,16158.0,8276.0,R
139764,2014,3475.0,3175.0,300.0,R
139861,2014,7555.0,6415.0,1140.0,R
139931,2014,23771.0,20509.0,3262.0,R
139940,2014,38431.0,29363.0,9068.0,R
139959,2014,38473.0,28863.0,9610.0,R
139968,2014,4996.0,4996.0,,R
139986,2014,7623.0,7623.0,,R
139995,2014,216.0,216.0,,R
140003,2014,676.0,676.0,,R
140012,2014,10317.0,10317.0,,R
140146,2014,397.0,,397.0,R
140164,2014,29558.0,26934.0,2624.0,R
140234,2014,1064.0,895.0,169.0,R
140243,2014,5356.0,5356.0,,R
140252,2014,3131.0,1058.0,2073.0,R
140331,2014,16197.0,16197.0,,R
140340,2014,696.0,611.0,85.0,R
140447,2014,9657.0,4931.0,4726.0,R
140553,2014,2309.0,2309.0,,R
140562,2014,372.0,,372.0,R
140599,2014,2846.0,2846.0,,R
140678,2014,3549.0,3549.0,,R
140696,2014,1144.0,1131.0,13.0,R
140720,2014,1100.0,1100.0,,R
140818,2014,3150.0,1532.0,1618.0,R
140827,2014,239.0,239.0,,R
140872,2014,1378.0,1284.0,94.0,R
140942,2014,7400.0,7400.0,,R
140951,2014,12748.0,9942.0,2806.0,R
140960,2014,5541.0,5339.0,202.0,R
140988,2014,2008.0,1829.0,179.0,R
141006,2014,2741.0,2741.0,,R
141015,2014,365.0,365.0,,R
141060,2014,2177.0,2177.0,,R
141097,2014,7883.0,6703.0,1180.0,R
141158,2014,2272.0,2272.0,,R
141167,2014,1765.0,1400.0,365.0,R
141185,2014,948.0,948.0,,R
141237,2014,1714.0,1714.0,,R
141255,2014,6234.0,6234.0,,R
141264,2014,14024.0,11210.0,2814.0,R
141325,2014,839.0,759.0,80.0,R
141334,2014,13802.0,11316.0,2486.0,R
141361,2014,1214.0,1214.0,,R
141468,2014,2554.0,2554.0,,R
141486,2014,3620.0,2613.0,1007.0,R
141565,2014,4694.0,4038.0,656.0,R
141574,2014,23293.0,16967.0,6326.0,R
141608,2014,143.0,143.0,,R
141644,2014,7917.0,6563.0,1354.0,R
141680,2014,5949.0,5949.0,,R
141796,2014,11690.0,11690.0,,R
141802,2014,1863.0,1863.0,,R
141811,2014,11133.0,11133.0,,R
141839,2014,5307.0,5307.0,,R
141848,2014,138.0,138.0,,R
141936,2014,65.0,,65.0,R
141945,2014,228.0,228.0,,R
141981,2014,2974.0,2974.0,,R
141990,2014,4102.0,4102.0,,R
142054,2014,777.0,777.0,,R
142090,2014,192.0,192.0,,R
142115,2014,29428.0,22133.0,7295.0,R
142179,2014,1196.0,1196.0,,R
142276,2014,16851.0,14430.0,2421.0,R
142285,2014,13784.0,10846.0,2938.0,R
142294,2014,1171.0,1130.0,41.0,R
142328,2014,5625.0,5625.0,,R
142337,2014,486.0,486.0,,R
142407,2014,102.0,102.0,,R
142416,2014,40.0,40.0,,R
142443,2014,8193.0,8193.0,,R
142461,2014,4543.0,3635.0,908.0,R
142489,2014,49.0,49.0,,R
142522,2014,43278.0,43278.0,,R
142559,2014,12033.0,12033.0,,R
142832,2014,1234.0,,1234.0,R
142869,2014,77.0,77.0,,R
142878,2014,59.0,59.0,,R
142887,2014,427.0,427.0,,R
143048,2014,3836.0,3010.0,826.0,R
143084,2014,2569.0,2569.0,,R
143118,2014,7485.0,3716.0,3769.0,R
143181,2014,61.0,61.0,,R
143215,2014,20734.0,20734.0,,R
143233,2014,73.0,,73.0,R
143279,2014,11439.0,11439.0,,R
143288,2014,631.0,631.0,,R
143297,2014,277.0,255.0,22.0,R
143303,2014,17.0,17.0,,R
143358,2014,5793.0,5036.0,757.0,R
143376,2014,616.0,616.0,,R
143464,2014,159.0,159.0,,R
143473,2014,117.0,117.0,,R
143482,2014,139.0,139.0,,R
143491,2014,186.0,186.0,,R
143516,2014,103.0,103.0,,R
143534,2014,39.0,39.0,,R
143543,2014,119.0,119.0,,R
143552,2014,129.0,129.0,,R
143613,2014,3653.0,3653.0,,R
143659,2014,538.0,,538.0,R
143695,2014,32.0,32.0,,R
143853,2014,2892.0,,2892.0,R
143978,2014,2011.0,,2011.0,R
144005,2014,6492.0,5050.0,1442.0,R
144014,2014,290.0,,290.0,R
144050,2014,17357.0,6179.0,11178.0,R
144157,2014,10054.0,10054.0,,R
144166,2014,11006.0,11006.0,,R
144175,2014,11530.0,11530.0,,R
144184,2014,19122.0,19122.0,,R
144193,2014,15708.0,15708.0,,R
144209,2014,13699.0,13699.0,,R
144218,2014,19194.0,19194.0,,R
144281,2014,10960.0,10446.0,514.0,R
144351,2014,6696.0,1711.0,4985.0,R
144467,2014,1409.0,1409.0,,R
144485,2014,1232.0,1232.0,,R
144564,2014,9171.0,9171.0,,R
144573,2014,76.0,76.0,,R
144740,2014,29001.0,19127.0,9874.0,R
144795,2014,162.0,162.0,,R
144865,2014,47219.0,47219.0,,R
144883,2014,1071.0,1071.0,,R
144892,2014,11230.0,9287.0,1943.0,R
144944,2014,17037.0,17037.0,,R
144962,2014,3515.0,3148.0,367.0,R
144971,2014,736.0,736.0,,R
145099,2014,439.0,439.0,,R
145239,2014,407.0,407.0,,R
145275,2014,456.0,,456.0,R
145309,2014,52.0,52.0,,R
145336,2014,7261.0,4146.0,3115.0,R
145354,2014,82.0,82.0,,R
145372,2014,1668.0,1246.0,422.0,R
145406,2014,407.0,407.0,,R
145424,2014,89.0,89.0,,R
145433,2014,117.0,117.0,,R
145460,2014,773.0,509.0,264.0,R
145497,2014,607.0,605.0,2.0,R
145521,2014,4228.0,4228.0,,R
145558,2014,2182.0,,2182.0,R
145600,2014,31015.0,18269.0,12746.0,R
145619,2014,9215.0,4733.0,4482.0,R
145628,2014,638.0,,638.0,R
145637,2014,48250.0,34078.0,14172.0,R
145646,2014,2028.0,2028.0,,R
145682,2014,16085.0,16085.0,,R
145691,2014,1054.0,1031.0,23.0,R
145707,2014,2258.0,2258.0,,R
145725,2014,8852.0,3293.0,5559.0,R
145770,2014,1358.0,463.0,895.0,R
145813,2014,22599.0,19189.0,3410.0,R
145831,2014,6303.0,6303.0,,R
145886,2014,131.0,,131.0,R
146010,2014,502.0,502.0,,R
146205,2014,17063.0,17063.0,,R
146241,2014,1683.0,,1683.0,R
146278,2014,3054.0,3054.0,,R
146296,2014,25969.0,25969.0,,R
146339,2014,1480.0,1292.0,188.0,R
146348,2014,9292.0,9292.0,,R
146366,2014,10215.0,10215.0,,R
146393,2014,2215.0,2215.0,,R
146418,2014,6870.0,6870.0,,R
146427,2014,1455.0,1455.0,,R
146454,2014,50.0,50.0,,R
146472,2014,28102.0,28102.0,,R
146481,2014,1700.0,1668.0,32.0,R
146490,2014,756.0,,756.0,R
146506,2014,24961.0,24961.0,,R
146533,2014,428.0,428.0,,R
146603,2014,11325.0,11325.0,,R
146612,2014,8175.0,5414.0,2761.0,R
146667,2014,1119.0,665.0,454.0,R
146676,2014,1406.0,1406.0,,R
146685,2014,13497.0,13497.0,,R
146700,2014,1262.0,1262.0,,R
146719,2014,17951.0,11398.0,6553.0,R
146728,2014,263.0,,263.0,R
146755,2014,316.0,313.0,3.0,R
146791,2014,351.0,351.0,,R
146807,2014,78.0,78.0,,R
146816,2014,293.0,293.0,,R
146825,2014,619.0,619.0,,R
146977,2014,222.0,,222.0,R
147004,2014,10690.0,10690.0,,R
147013,2014,3771.0,2859.0,912.0,R
147031,2014,132.0,,132.0,R
147129,2014,645.0,645.0,,R
147165,2014,762.0,762.0,,R
147244,2014,2468.0,2311.0,157.0,R
147341,2014,1297.0,1297.0,,R
147369,2014,4618.0,3796.0,822.0,R
147378,2014,27929.0,27929.0,,R
147396,2014,104.0,104.0,,R
147411,2014,7473.0,7473.0,,R
147439,2014,115.0,115.0,,R
147536,2014,7528.0,1983.0,5545.0,R
147590,2014,1003.0,180.0,823.0,R
147642,2014,101.0,101.0,,R
147660,2014,3414.0,3054.0,360.0,R
147679,2014,3989.0,2613.0,1376.0,R
147697,2014,221.0,,221.0,R
147703,2014,24215.0,17416.0,6799.0,R
147749,2014,617.0,617.0,,R
147767,2014,25325.0,11080.0,14245.0,R
147776,2014,13342.0,10678.0,2664.0,R
147800,2014,22619.0,22619.0,,R
147819,2014,85.0,85.0,,R
147828,2014,6199.0,3896.0,2303.0,R
147916,2014,21375.0,21375.0,,R
147970,2014,251.0,251.0,,R
148007,2014,11073.0,11073.0,,R
148016,2014,505.0,505.0,,R
148098,2014,70.0,70.0,,R
148131,2014,2139.0,1284.0,855.0,R
148140,2014,305.0,305.0,,R
148177,2014,3131.0,3131.0,,R
148256,2014,14686.0,14686.0,,R
148292,2014,7736.0,7736.0,,R
148335,2014,4056.0,3370.0,686.0,R
148380,2014,13995.0,13995.0,,R
148399,2014,1049.0,1049.0,,R
148405,2014,2020.0,1120.0,900.0,R
148487,2014,7385.0,4286.0,3099.0,R
148496,2014,3948.0,2206.0,1742.0,R
148511,2014,2800.0,144.0,2656.0,R
148575,2014,872.0,539.0,333.0,R
148584,2014,5490.0,1982.0,3508.0,R
148593,2014,130.0,130.0,,R
148627,2014,4996.0,3362.0,1634.0,R
148654,2014,6352.0,3578.0,2774.0,R
148672,2014,4003.0,4003.0,,R
148724,2014,60.0,,60.0,R
148821,2014,6213.0,6213.0,,R
148849,2014,104.0,104.0,,R
148876,2014,2269.0,2269.0,,R
148885,2014,251.0,,251.0,R
148937,2014,5641.0,5641.0,,R
148955,2014,126.0,126.0,,R
148982,2014,269.0,,269.0,R
148991,2014,3225.0,3225.0,,R
149028,2014,383.0,287.0,96.0,R
149204,2014,74.0,74.0,,R
149222,2014,19844.0,14779.0,5065.0,R
149231,2014,15879.0,12506.0,3373.0,R
149310,2014,341.0,341.0,,R
149329,2014,86.0,72.0,14.0,R
149365,2014,11317.0,11317.0,,R
149499,2014,28.0,28.0,,R
149505,2014,1681.0,1623.0,58.0,R
149514,2014,2885.0,1143.0,1742.0,R
149532,2014,20004.0,20004.0,,R
149550,2014,276.0,276.0,,R
149639,2014,1251.0,147.0,1104.0,R
149727,2014,19404.0,19404.0,,R
149763,2014,644.0,498.0,146.0,R
149772,2014,13555.0,11156.0,2399.0,R
149781,2014,3289.0,2547.0,742.0,R
149842,2014,25512.0,25512.0,,R
150048,2014,515.0,515.0,,R
150066,2014,2785.0,2192.0,593.0,R
150075,2014,18.0,18.0,,R
150136,2014,23275.0,17690.0,5585.0,R
150145,2014,2167.0,1904.0,263.0,R
150163,2014,5080.0,4157.0,923.0,R
150172,2014,1352.0,1138.0,214.0,R
150215,2014,207.0,,207.0,R
150251,2014,299.0,299.0,,R
150288,2014,360.0,,360.0,R
150303,2014,292.0,292.0,,R
150400,2014,2328.0,2328.0,,R
150428,2014,84.0,84.0,,R
150437,2014,98.0,98.0,,R
150455,2014,1223.0,1111.0,112.0,R
150534,2014,2862.0,2700.0,162.0,R
150604,2014,1059.0,1059.0,,R
150668,2014,984.0,918.0,66.0,R
150677,2014,2640.0,2207.0,433.0,R
150695,2014,107.0,107.0,,R
150710,2014,169.0,169.0,,R
150756,2014,1171.0,1171.0,,R
150765,2014,135.0,135.0,,R
150774,2014,543.0,543.0,,R
150853,2014,184.0,184.0,,R
150941,2014,1221.0,1123.0,98.0,R
150987,2014,179191.0,179191.0,,R
151102,2014,15709.0,15056.0,653.0,R
151111,2014,37027.0,27362.0,9665.0,R
151166,2014,6441.0,6441.0,,R
151263,2014,6353.0,4775.0,1578.0,R
151290,2014,7825.0,7077.0,748.0,R
151306,2014,13121.0,11914.0,1207.0,R
151324,2014,15926.0,12998.0,2928.0,R
151333,2014,4910.0,4649.0,261.0,R
151342,2014,9831.0,9144.0,687.0,R
151351,2014,50692.0,39429.0,11263.0,R
151360,2014,7787.0,7190.0,597.0,R
151379,2014,8063.0,7303.0,760.0,R
151388,2014,5966.0,5729.0,237.0,R
151458,2014,449.0,449.0,,R
151467,2014,527.0,527.0,,R
151494,2014,896.0,896.0,,R
151500,2014,542.0,542.0,,R
151519,2014,11948.0,11753.0,195.0,R
151537,2014,51.0,51.0,,R
151564,2014,47.0,47.0,,R
151607,2014,136.0,136.0,,R
151616,2014,928.0,928.0,,R
151625,2014,442.0,442.0,,R
151652,2014,336.0,336.0,,R
151661,2014,1808.0,1808.0,,R
151777,2014,1394.0,1243.0,151.0,R
151786,2014,3669.0,2969.0,700.0,R
151801,2014,22572.0,15341.0,7231.0,R
151810,2014,639.0,570.0,69.0,R
151829,2014,135.0,135.0,,R
151865,2014,136.0,,136.0,R
151874,2014,72.0,72.0,,R
151944,2014,656.0,656.0,,R
151962,2014,139.0,139.0,,R
152044,2014,114.0,114.0,,R
152080,2014,12632.0,8610.0,4022.0,R
152099,2014,3392.0,2996.0,396.0,R
152150,2014,88.0,88.0,,R
152248,2014,11767.0,10359.0,1408.0,R
152266,2014,7474.0,7402.0,72.0,R
152275,2014,298.0,298.0,,R
152309,2014,145.0,145.0,,R
152318,2014,2412.0,2282.0,130.0,R
152327,2014,58.0,58.0,,R
152336,2014,2814.0,2179.0,635.0,R
152363,2014,1391.0,1330.0,61.0,R
152381,2014,1101.0,893.0,208.0,R
152390,2014,1529.0,1529.0,,R
152415,2014,568.0,568.0,,R
152451,2014,304.0,,304.0,R
152497,2014,338.0,338.0,,R
152530,2014,2593.0,2433.0,160.0,R
152567,2014,2196.0,2194.0,2.0,R
152600,2014,4999.0,3501.0,1498.0,R
152628,2014,126.0,126.0,,R
152637,2014,22753.0,22753.0,,R
152673,2014,912.0,912.0,,R
152798,2014,808.0,591.0,217.0,R
152822,2014,1287.0,1287.0,,R
152992,2014,1300.0,1141.0,159.0,R
153001,2014,3613.0,3119.0,494.0,R
153074,2014,194.0,194.0,,R
153083,2014,284.0,284.0,,R
153092,2014,18.0,18.0,,R
153108,2014,1694.0,1694.0,,R
153126,2014,1306.0,1038.0,268.0,R
153144,2014,1500.0,1498.0,2.0,R
153162,2014,1148.0,1148.0,,R
153171,2014,51.0,51.0,,R
153214,2014,36879.0,36879.0,,R
153241,2014,101.0,101.0,,R
153250,2014,1675.0,1586.0,89.0,R
153269,2014,6690.0,3699.0,2991.0,R
153278,2014,2294.0,1844.0,450.0,R
153296,2014,1247.0,1247.0,,R
153302,2014,206.0,206.0,,R
153311,2014,13591.0,13591.0,,R
153320,2014,349.0,293.0,56.0,R
153339,2014,36.0,36.0,,R
153366,2014,3403.0,2320.0,1083.0,R
153375,2014,2466.0,2424.0,42.0,R
153384,2014,1742.0,1742.0,,R
153409,2014,400.0,366.0,34.0,R
153418,2014,894.0,836.0,58.0,R
153427,2014,330.0,330.0,,R
153445,2014,9144.0,9144.0,,R
153463,2014,39.0,39.0,,R
153472,2014,6480.0,6480.0,,R
153524,2014,7669.0,7669.0,,R
153533,2014,3806.0,3806.0,,R
153542,2014,17.0,17.0,,R
153588,2014,36.0,36.0,,R
153597,2014,229.0,229.0,,R
153603,2014,36563.0,29945.0,6618.0,R
153621,2014,695.0,695.0,,R
153630,2014,9586.0,9586.0,,R
153658,2014,34176.0,25085.0,9091.0,R
153737,2014,21889.0,21889.0,,R
153746,2014,111.0,111.0,,R
153764,2014,145.0,145.0,,R
153773,2014,132.0,132.0,,R
153782,2014,114.0,114.0,,R
153825,2014,1721.0,1632.0,89.0,R
153834,2014,2505.0,2505.0,,R
153861,2014,1527.0,374.0,1153.0,R
153922,2014,2906.0,2906.0,,R
153977,2014,1036.0,1036.0,,R
154004,2014,3400.0,1373.0,2027.0,R
154013,2014,2147.0,1762.0,385.0,R
154022,2014,119102.0,104790.0,14312.0,R
154059,2014,4014.0,4014.0,,R
154095,2014,14795.0,11650.0,3145.0,R
154101,2014,1319.0,1319.0,,R
154110,2014,7153.0,7153.0,,R
154129,2014,2578.0,2578.0,,R
154156,2014,1858.0,,1858.0,R
154165,2014,98.0,98.0,,R
154174,2014,2570.0,71.0,2499.0,R
154208,2014,199.0,199.0,,R
154235,2014,3877.0,2916.0,961.0,R
154262,2014,265.0,265.0,,R
154332,2014,72.0,72.0,,R
154341,2014,90.0,90.0,,R
154350,2014,2043.0,1939.0,104.0,R
154378,2014,4040.0,4040.0,,R
154396,2014,2101.0,2101.0,,R
154448,2014,260.0,260.0,,R
154457,2014,75.0,75.0,,R
154466,2014,95.0,95.0,,R
154493,2014,8985.0,7269.0,1716.0,R
154518,2014,1817.0,1817.0,,R
154527,2014,1791.0,1791.0,,R
154536,2014,154.0,,154.0,R
154545,2014,63.0,63.0,,R
154572,2014,8538.0,8538.0,,R
154590,2014,2182.0,1976.0,206.0,R
154642,2014,4578.0,4578.0,,R
154688,2014,4168.0,2466.0,1702.0,R
154697,2014,16283.0,16283.0,,R
154712,2014,2272.0,2191.0,81.0,R
154721,2014,732.0,732.0,,R
154749,2014,568.0,568.0,,R
154767,2014,810.0,810.0,,R
154776,2014,768.0,768.0,,R
154794,2014,154.0,154.0,,R
154800,2014,13595.0,13595.0,,R
154837,2014,410.0,107.0,303.0,R
154855,2014,1343.0,1343.0,,R
154907,2014,4014.0,4014.0,,R
154925,2014,2515.0,2515.0,,R
154934,2014,1940.0,1940.0,,R
154952,2014,5624.0,5624.0,,R
154970,2014,220.0,220.0,,R
154998,2014,2620.0,2620.0,,R
155007,2014,565.0,565.0,,R
155025,2014,7550.0,4399.0,3151.0,R
155052,2014,1054.0,1054.0,,R
155061,2014,16142.0,13291.0,2851.0,R
155070,2014,298.0,262.0,36.0,R
155089,2014,3161.0,2336.0,825.0,R
155098,2014,3203.0,3203.0,,R
155104,2014,2971.0,2971.0,,R
155140,2014,930.0,930.0,,R
155159,2014,109.0,109.0,,R
155177,2014,478.0,478.0,,R
155186,2014,5086.0,5086.0,,R
155195,2014,9679.0,9679.0,,R
155201,2014,1540.0,1540.0,,R
155210,2014,29734.0,29734.0,,R
155283,2014,1324.0,1324.0,,R
155292,2014,9778.0,9778.0,,R
155308,2014,24.0,24.0,,R
155317,2014,30450.0,21059.0,9391.0,R
155335,2014,5179.0,3643.0,1536.0,R
155353,2014,68.0,68.0,,R
155399,2014,27870.0,22228.0,5642.0,R
155414,2014,934.0,795.0,139.0,R
155423,2014,1882.0,1882.0,,R
155441,2014,88.0,88.0,,R
155450,2014,3359.0,3359.0,,R
155487,2014,1160.0,1160.0,,R
155496,2014,405.0,405.0,,R
155511,2014,682.0,663.0,19.0,R
155520,2014,4234.0,1901.0,2333.0,R
155566,2014,3792.0,3792.0,,R
155593,2014,1150.0,1150.0,,R
155618,2014,762.0,762.0,,R
155627,2014,573.0,550.0,23.0,R
155636,2014,1101.0,462.0,639.0,R
155681,2014,8662.0,6913.0,1749.0,R
155715,2014,2285.0,2285.0,,R
155812,2014,1941.0,1070.0,871.0,R
155830,2014,904.0,904.0,,R
155858,2014,2632.0,2632.0,,R
155867,2014,66.0,66.0,,R
155900,2014,3245.0,2515.0,730.0,R
155937,2014,719.0,719.0,,R
155973,2014,841.0,815.0,26.0,R
156082,2014,8085.0,7096.0,989.0,R
156107,2014,5238.0,5238.0,,R
156125,2014,16967.0,13461.0,3506.0,R
156134,2014,1707.0,1707.0,,R
156189,2014,633.0,633.0,,R
156213,2014,1985.0,1672.0,313.0,R
156222,2014,1705.0,,1705.0,R
156231,2014,4756.0,4756.0,,R
156277,2014,133.0,133.0,,R
156286,2014,3969.0,2823.0,1146.0,R
156295,2014,1726.0,1726.0,,R
156310,2014,590.0,590.0,,R
156338,2014,6622.0,6622.0,,R
156356,2014,1119.0,1092.0,27.0,R
156365,2014,4270.0,3702.0,568.0,R
156392,2014,16698.0,16698.0,,R
156408,2014,1395.0,1395.0,,R
156417,2014,191.0,191.0,,R
156426,2014,372.0,372.0,,R
156444,2014,55.0,55.0,,R
156471,2014,1505.0,1505.0,,R
156541,2014,6367.0,2260.0,4107.0,R
156620,2014,19158.0,16142.0,3016.0,R
156648,2014,9818.0,9818.0,,R
