UNITID,year,F2D01,F2D16,F2A02,F2A03,total_expenses,change_in_net_assets,expendable_net_assets,assets_to_liabilities,operating_margin,expenses_to_revenue,endowment_boy,endowment_eoy,q_F2D01,q_F2D16,q_F2A02,q_F2A03,q_total_expenses,q_change_in_net_assets,q_expendable_net_assets,q_endowment_eoy,reported_field_count,all_fields_reported
454184,2019,8033409,17147023,38960881.0,8376059.0,23677290.0,-6530267.0,30037865.0,4.651457326172129,-0.38083969444725185,1.3808396944472519,476964.0,476964.0,True,True,True,True,True,True,True,True,8,True
454184,2020,7817550,18410718,33706651.0,7054186.0,22343075.0,-3932357.0,6185868.0,4.778248121044724,-0.21359063780130683,1.2135906378013068,488981.0,482932.0,True,True,True,True,True,True,True,True,8,True
454184,2021,6208420,17061749,28707976.0,5394391.0,20400629.0,-3338880.0,3195338.0,5.321819645628209,-0.19569388812366187,1.1956938881236618,482932.0,483006.0,True,True,True,True,True,True,True,True,8,True
454184,2022,4846968,12692580,24139180.0,12646742.0,19803305.0,-11821147.0,-3967929.0,1.9087271646721344,-0.9313431154264933,1.5602269199800198,483006.0,484100.0,True,True,True,True,True,True,True,True,8,True
454704,2014,19113,157923,,,,,,,,,,,False,False,True,True,True,True,True,True,6,False
454838,2014,538196,623854,249394.0,4348.0,614158.0,9696.0,245046.0,57.35832566697332,0.01554209799087607,0.984457902009124,,,True,True,True,True,True,True,False,True,7,False
454838,2015,474210,560984,177924.0,3272.0,631377.0,-70393.0,174652.0,54.377750611246945,-0.12548129714929482,1.125481297149295,,,True,True,True,True,True,True,True,True,8,True
454838,2016,324467,488626,162906.0,5363.0,497061.0,-8435.0,157543.0,30.37590900615327,-0.0172626917110428,1.0172626917110428,,,True,True,True,True,True,True,True,True,8,True
454838,2017,403666,520540,125245.0,6860.0,521677.0,-1137.0,118385.0,18.25728862973761,-0.00218427018096592,1.002184270180966,,,True,True,True,True,True,True,True,True,8,True
454838,2018,351629,468299,71307.0,21836.0,508455.0,-40156.0,49471.0,3.265570617329181,-0.08574863495330974,1.0857486349533096,,,True,True,True,True,True,True,True,True,8,True
454838,2019,384825,471162,86952.0,45591.0,471072.0,-90.0,41361.0,1.9072185299730209,-0.00019101710239790136,0.9998089828976021,,,True,True,True,True,True,True,True,True,8,True
454838,2020,411747,519250,152764.0,46226.0,454073.0,65177.0,0.0,3.3047202872842125,0.1255214251324025,0.8744785748675975,,,True,True,True,True,True,True,True,True,8,True
454838,2021,392532,532784,208975.0,7030.0,540226.0,95407.0,0.0,29.726173541963014,0.17907256974683924,1.0139681371812967,,,True,True,True,True,True,True,True,True,8,True
454838,2022,493637,581354,229889.0,4175.0,593485.0,22839.0,0.0,55.063233532934134,0.03928587401135969,1.0208668040471038,,,True,True,True,True,True,True,True,True,8,True
454838,2023,532872,683803,663820.0,460964.0,718123.0,7979.0,0.0,1.4400690726390781,0.01166856536166118,1.050189893872943,,,True,True,True,True,True,True,True,True,8,True
454838,2024,520545,645862,528416.0,413525.0,738856.0,-88385.0,0.0,1.2778332628015234,-0.13684811925767423,1.1439843186315344,,,True,True,True,True,True,True,True,True,8,True
455035,2014,78500,614750,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
455035,2015,83000,746798,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
455035,2016,69201,672224,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
455035,2017,0,23382,,,,,,,,,,,False,True,True,True,True,True,True,True,7,False
455099,2014,218414,953681,657713.0,370941.0,940774.0,12907.0,176545.0,1.7730932951601468,0.01353387558313524,0.9864661244168648,,,True,True,True,True,True,True,True,True,8,True
455099,2015,205870,1631398,997457.0,346812.0,1267525.0,363873.0,536813.0,2.876074068948018,0.22304367174656337,0.7769563282534366,,,True,True,True,True,True,True,True,True,8,True
455099,2016,285412,1227857,997887.0,342684.0,1223299.0,4558.0,540346.0,2.911974297019995,0.0037121586634274186,0.9962878413365726,,,True,True,True,True,True,True,True,True,8,True
455099,2017,423471,1327334,981442.0,305891.0,1306986.0,20348.0,558851.0,3.2084696836454816,0.015329977232557895,0.9846700227674421,,,True,True,True,True,True,True,True,True,8,True
455099,2018,388755,1425111,1033173.0,296050.0,1363539.0,61572.0,369781.0,3.4898598209761866,0.043205055606194885,0.9567949443938051,,,True,True,True,True,True,True,True,True,8,True
455099,2019,426502,1304257,1125579.0,408052.0,1323853.0,-19596.0,331894.0,2.7584204954270533,-0.015024646216198189,1.0150246462161983,,,True,True,True,True,True,True,True,True,8,True
455099,2020,425431,1494663,1197300.0,753880.0,1360705.0,133958.0,74392.0,1.588183795829575,0.08962421629491063,0.9103757837050894,,,True,True,True,True,True,True,True,True,8,True
455099,2021,464843,1621228,1393875.0,714819.0,1385592.0,235636.0,244323.0,1.9499691530303476,0.1453441465358358,0.8546558534641642,,,True,True,True,True,True,True,True,True,8,True
455099,2022,439229,1667213,1421556.0,548454.0,1473167.0,194046.0,503304.0,2.591932960649389,0.11638944753909669,0.8836105524609034,,,True,True,True,True,True,True,True,True,8,True
455099,2023,478203,1501308,1467518.0,577307.0,1403950.0,17109.0,514433.0,2.5420062462433335,0.01139606263338369,0.9351512148073546,,,True,True,True,True,True,True,True,True,8,True
455099,2024,561905,1508565,2161579.0,1393884.0,1631079.0,-122514.0,183378.0,1.55075960409905,-0.08121227789322966,1.0812122778932296,,,True,True,True,True,True,True,True,True,8,True
455220,2014,265600,509900,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
455220,2015,245000,465800,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
455220,2016,240000,486200,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
455220,2017,235000,475900,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
455220,2018,215000,438500,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
455220,2019,205000,433400,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
455220,2020,215000,440000,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
455220,2021,773974,911345,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
455220,2022,810539,931417,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
455220,2023,420000,981000,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
455220,2024,305000,990000,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
455257,2014,2685866,2944393,4820340.0,855993.0,3106554.0,-162161.0,3964347.0,5.631284367979645,-0.05507450941501355,1.0550745094150136,,,True,True,True,True,True,True,True,True,8,True
455257,2015,3304928,3931741,5061684.0,765576.0,3599980.0,331761.0,4296108.0,6.6116022445844695,0.08438017661895837,0.9156198233810416,,,True,True,True,True,True,True,True,True,8,True
455257,2016,3339245,4143507,5546661.0,1139753.0,4032707.0,110800.0,4406908.0,4.866546523676621,0.026740632995189823,0.9732593670048102,,,True,True,True,True,True,True,False,True,7,False
455257,2017,3632923,4294824,5482823.0,1144185.0,4363094.0,-68270.0,4338638.0,4.791902533244187,-0.015895878387566058,1.015895878387566,,,True,True,True,True,True,True,False,True,7,False
455257,2018,3753568,4594916,6421061.0,1753422.0,4265915.0,329001.0,4667639.0,3.662016901806867,0.0716010912930726,0.9283989087069274,,,True,True,True,True,True,True,False,True,7,False
455257,2019,3590551,4368215,6142598.0,1084486.0,3977742.0,390473.0,5058112.0,5.6640638975514666,0.08938960193122363,0.9106103980687764,,,True,True,True,True,True,True,False,True,7,False
455257,2020,3953833,4146139,6369176.0,1488933.0,4324006.0,-177867.0,4880245.0,4.277678041926668,-0.04289943004805193,1.0428994300480519,,,True,True,True,True,True,True,True,True,8,True
455257,2021,3504039,6826324,6396740.0,1276479.0,6586306.0,240018.0,1954618.0,5.01123794437668,0.0351606516186457,0.9648393483813543,,,True,True,True,True,True,True,True,True,8,True
455257,2022,3518593,7363855,9200091.0,1607429.0,5255099.0,2613614.0,1617251.0,5.7234820324879045,0.35492469637166946,0.7136342309836357,,,True,True,True,True,True,True,True,True,8,True
455257,2023,3794522,7968619,11924389.0,1829886.0,5468188.0,2500421.0,900650.0,6.5164655065943995,0.3137834799229327,0.6862152651544766,,,True,True,True,True,True,True,True,True,8,True
455257,2024,4718970,6130684,13687552.0,3236088.0,5773723.0,356961.0,1157225.0,4.229660009245731,0.05822531384752501,0.941774686152475,,,True,True,True,True,True,True,True,True,8,True
455406,2014,17206557,19450087,45378685.0,33512452.0,16083107.0,3366980.0,10866233.0,1.3540842967861617,0.17310873725140663,0.8268912627485934,0.0,1000000.0,True,True,True,True,True,True,True,True,8,True
455406,2015,20803930,22561480,56426878.0,40826768.0,18827603.0,3733877.0,14600110.0,1.3821049464410213,0.16549787513939687,0.8345021248606032,1000000.0,1042895.0,True,True,True,True,True,True,True,True,8,True
455406,2016,24403831,27931255,67248614.0,44892888.0,21175639.0,6755616.0,21355726.0,1.4979792344836447,0.24186582378772453,0.7581341762122754,1042895.0,1001994.0,True,True,True,True,True,True,True,True,8,True
455406,2017,28724998,33059542,78592229.0,47236795.0,24059834.0,8999708.0,30335781.0,1.6637925794923216,0.27222724380150215,0.7277727561984978,1001994.0,1209083.0,True,True,True,True,True,True,True,True,8,True
455406,2018,29905672,35528043,84202440.0,44774537.0,27455574.0,8072469.0,38106383.0,1.8805876205933743,0.22721400669324793,0.7727859933067521,1209083.0,1321520.0,True,True,True,True,True,True,True,True,8,True
455406,2019,31264153,37086332,97987538.0,49836017.0,28362714.0,8723618.0,46753812.0,1.9661992249501,0.23522461051149518,0.7647753894885049,1321520.0,1397709.0,True,True,True,True,True,True,True,True,8,True
455406,2020,31892101,35455751,101018174.0,46953419.0,29542517.0,5913234.0,54064755.0,2.1514551261964545,0.16677785220231267,0.8332221477976873,1397709.0,1420507.0,True,True,True,True,True,True,True,True,8,True
455406,2021,32627607,45939942,115542545.0,46248264.0,30710416.0,15229526.0,64249148.0,2.4983109636288185,0.33150947382563084,0.6684905261743691,1420507.0,1794467.0,True,True,True,True,True,True,True,True,8,True
455406,2022,34520348,39239038,122000171.0,46589508.0,33122656.0,6116382.0,71249148.0,2.6186190032313714,0.15587492231588349,0.8441250776841165,1794467.0,2081362.0,True,True,True,True,True,True,True,True,8,True
455406,2023,37255334,44811041,128880265.0,46593698.0,37935137.0,6875904.0,71447815.0,2.7660449917497427,0.1534421840367422,0.8465578159632579,2081362.0,2359908.0,True,True,True,True,True,True,True,True,8,True
455406,2024,39542191,50719884,142181493.0,52884931.0,43709889.0,7009995.0,76467651.0,2.688506731719098,0.1382099966947874,0.8617900033052126,2359908.0,2641142.0,True,True,True,True,True,True,True,True,8,True
455770,2014,984697,2615134,2851624.0,2204789.0,2487659.0,127475.0,624835.0,1.2933772800934693,0.04874511210515407,0.9512548878948459,23093.0,26068.0,True,True,True,True,True,True,True,True,8,True
455770,2015,1642626,3633299,2717527.0,2030953.0,3593560.0,39739.0,664574.0,1.3380550903935247,0.0109374428033586,0.9890625571966414,26068.0,26997.0,True,True,True,True,True,True,True,True,8,True
455770,2016,2670919,4890759,2664043.0,2361306.0,5274596.0,-383837.0,280737.0,1.128207441136388,-0.0784820924523167,1.0784820924523166,26997.0,27247.0,True,True,True,True,True,True,True,True,8,True
455770,2017,3184362,6214398,3225316.0,2479768.0,5771587.0,442811.0,723548.0,1.3006523190879147,0.07125565501276229,0.9287443449872377,27247.0,27426.0,True,True,True,True,True,True,True,True,8,True
455770,2018,3189677,5642758,3107047.0,2476788.0,5758047.0,115259.0,608259.0,1.2544662684089232,0.020426004446761674,1.0204313209958675,27426.0,27442.0,True,True,True,True,True,True,True,True,8,True
455770,2019,3707400,7939688,3497443.0,2025958.0,7098462.0,841226.0,1449485.0,1.7263156491891738,0.10595202229609023,0.8940479777039098,27442.0,27442.0,True,True,True,True,True,True,True,True,8,True
455770,2020,3630452,5646690,1873368.0,2143849.0,7388656.0,-1741966.0,0.0,0.8738339314009522,-0.3084932943016174,1.3084932943016174,27442.0,27442.0,True,True,True,True,True,True,True,True,8,True
455770,2021,3931369,7154070,1753362.0,1473484.0,6603711.0,550359.0,0.0,1.1899430194016358,0.07692949607705823,0.9230705039229418,27442.0,25322.0,True,True,True,True,True,True,True,True,8,True
455770,2022,3853642,7491545,1662159.0,1240382.0,7349646.0,141899.0,0.0,1.3400379882971536,0.018941219735047976,0.981058780264952,25322.0,25323.0,True,True,True,True,True,True,True,True,8,True
455770,2023,1701950,8154127,1603752.0,1041688.0,8013840.0,140287.0,0.0,1.539570389598421,0.01720441685541567,0.9827955831445844,25323.0,25322.0,True,True,True,True,True,True,True,True,8,True
455770,2024,1720609,8369549,5272027.0,5651521.0,9311107.0,-941558.0,0.0,0.9328509971032577,-0.11249805694428697,1.112498056944287,25322.0,25322.0,True,True,True,True,True,True,True,True,8,True
455804,2014,2982691,5546081,5455031.0,1348399.0,5421333.0,124748.0,2611227.0,4.045561439900208,0.022493000012080603,0.9775069999879193,3429148.0,2909089.0,True,True,True,True,True,True,True,True,8,True
455804,2015,2879461,6450524,6357698.0,1161053.0,5370946.0,1079578.0,3549540.0,5.475803430162103,0.1673628374997132,0.8326371625002869,2909089.0,3276137.0,True,True,True,True,True,True,True,True,8,True
455804,2016,2342928,8207482,9617557.0,2187678.0,5974248.0,2233234.0,5771784.0,4.396239757404883,0.27209733752690535,0.7279026624730947,3276137.0,3507946.0,True,True,True,True,True,True,True,True,8,True
455804,2017,2428133,6503989,17745052.0,9948723.0,6353144.0,366450.0,6750594.0,1.7836512284038866,0.05634234621245516,0.9768073100984642,3507946.0,2905345.0,True,True,True,True,True,True,True,True,8,True
455804,2018,2980746,5831796,16922811.0,9926618.0,6934623.0,-800136.0,5734373.0,1.7047911987748496,-0.13720233012265862,1.1891058946506359,2905345.0,1845726.0,True,True,True,True,True,True,True,True,8,True
455804,2019,2626493,7478581,16638539.0,9549997.0,6970491.0,92349.0,4560076.0,1.7422559399756878,0.012348465571209298,0.9320606409157032,1845726.0,2778550.0,True,True,True,True,True,True,True,True,8,True
455804,2020,2409094,7056316,17053733.0,10354443.0,6990280.0,389252.0,3945562.0,1.6469966564111658,0.05516362929324594,0.990641575575697,2778550.0,3466635.0,True,True,True,True,True,True,True,True,8,True
455804,2021,2408556,9266145,18856651.0,9746359.0,6855143.0,2411002.0,5682906.0,1.9347379877962632,0.2601947195948261,0.7398052804051739,3466635.0,3866233.0,True,True,True,True,True,True,True,True,8,True
455804,2022,2468970,14793996,21342059.0,8363925.0,8609248.0,3867842.0,7403517.0,2.5516798632221116,0.2614467382578716,0.5819420256704139,3866233.0,3163713.0,True,True,True,True,True,True,True,True,8,True
455804,2023,3126670,11221553,21387868.0,7579671.0,10391861.0,829692.0,7516097.0,2.8217409436372636,0.07393735965066511,0.9260626403493349,3163713.0,2796856.0,True,True,True,True,True,True,True,True,8,True
455804,2024,2127286,10660182,21098961.0,7458476.0,11841516.0,1181334.0,7516097.0,2.828856860302292,0.11081743257291479,1.1108174325729148,2796856.0,3400224.0,True,True,True,True,True,True,True,True,8,True
455813,2014,525650,11336825,34706033.0,12006317.0,8064204.0,3272621.0,22699716.0,2.8906477315233308,0.2886717401036004,0.7113282598963996,1778269.0,2079371.0,True,True,True,True,True,True,True,True,8,True
455813,2015,421400,15056630,53038112.0,25740929.0,10459163.0,4597467.0,27297183.0,2.0604583463168713,0.30534502076493875,0.6946549792350613,2079371.0,2190979.0,True,True,True,True,True,True,True,True,8,True
455813,2016,375648,18142986,67576251.0,34801963.0,12665881.0,5477105.0,32774288.0,1.941736763526816,0.30188553306495414,0.6981144669350459,2190979.0,2199009.0,True,True,True,True,True,True,True,True,8,True
455813,2017,371284,16342006,69896497.0,35082892.0,14302689.0,2039317.0,34813605.0,1.9923242644876598,0.1247898819765456,0.8752101180234544,2199009.0,2315806.0,True,True,True,True,True,True,True,True,8,True
455813,2018,434520,7102047,5815630.0,317333.0,3295773.0,3806274.0,5498297.0,18.32658437666426,0.5359404126725718,0.4640595873274283,2315806.0,2539071.0,True,True,True,True,True,True,True,True,8,True
455813,2019,406835,2714486,5436294.0,349895.0,3126364.0,411898.0,5086399.0,15.53692965032367,0.15174069787060976,1.1517333299932289,2539071.0,2450831.0,True,True,True,True,True,True,True,True,8,True
455813,2020,401486,2966427,5214844.0,302122.0,3140104.0,173677.0,0.0,17.260722489590297,0.05854753884049734,1.0585475388404972,2450831.0,2804238.0,True,True,True,True,True,True,True,True,8,True
455813,2021,402737,3264300,5316821.0,370161.0,3230362.0,33938.0,4912722.0,14.363536407130951,0.010396715988113838,0.9896032840118861,2804238.0,2919928.0,True,True,True,True,True,True,True,True,8,True
455813,2022,378828,2694528,4551893.0,183830.0,3273125.0,-578597.0,4946660.0,24.761426317793614,-0.21473037207258563,1.2147303720725857,2919928.0,3289879.0,True,True,True,True,True,True,True,True,8,True
455813,2023,401425,2946809,4321225.0,445500.0,3439147.0,-492338.0,4368063.0,9.699719416386083,-0.16707496142437464,1.1670749614243747,3289879.0,2951837.0,True,True,True,True,True,True,True,True,8,True
455813,2024,386515,3330799,3998144.0,201032.0,3409412.0,-781613.0,3875725.0,19.888097417326595,-0.23466231375714955,1.02360184448236,2951837.0,3258568.0,True,True,True,True,True,True,True,True,8,True
455938,2014,172675,172675,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
455938,2015,0,0,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
455938,2016,0,0,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
455938,2017,0,0,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
455992,2014,6841067,9678445,15981428.0,11080361.0,9311502.0,366943.0,4679733.0,1.4423201554534189,0.03791342514215868,0.9620865748578413,522400.0,514513.0,True,True,True,True,True,True,True,True,8,True
455992,2015,7160227,10145969,18084273.0,12766596.0,9729359.0,416610.0,5096318.0,1.4165305301428823,0.04106162752912019,0.9589383724708798,514513.0,511373.0,True,True,True,True,True,True,True,True,8,True
455992,2016,7609346,11194827,29608878.0,23833703.0,10737329.0,457498.0,5553816.0,1.242311276598521,0.040866911118858734,0.9591330888811412,511373.0,341603.0,True,True,True,True,True,True,True,True,8,True
455992,2017,8523341,12196643,29406963.0,23398712.0,11564475.0,632168.0,5786892.0,1.2567769969560718,0.05183131128786831,0.9481686887121317,341603.0,325171.0,True,True,True,True,True,True,True,True,8,True
455992,2018,8641213,11439679,29192125.0,23024314.0,11280119.0,159560.0,5946252.0,1.2678825088990708,0.013947943819052965,0.986052056180947,325171.0,314039.0,True,True,True,True,True,True,True,True,8,True
455992,2019,7904152,10148507,28121443.0,22692601.0,10887476.0,-738969.0,5207283.0,1.239234012883759,-0.0728155382855823,1.0728155382855824,314039.0,437267.0,True,True,True,True,True,True,True,True,8,True
455992,2020,7502239,10071747,28184556.0,22955251.0,10271284.0,-199537.0,3532714.0,1.2278043049932235,-0.019811558014711846,1.0198115580147118,437267.0,464781.0,True,True,True,True,True,True,True,True,8,True
455992,2021,7656010,10568359,27787006.0,21321066.0,9331724.0,1236635.0,5119886.0,1.3032653245386512,0.11701296293965789,0.8829870370603421,464781.0,474056.0,True,True,True,True,True,True,True,True,8,True
455992,2022,7094080,9576349,27462066.0,21184547.0,9764770.0,-188421.0,4758714.0,1.2963253828368386,-0.019675661361130428,1.0196756613611304,474056.0,497487.0,True,True,True,True,True,True,True,True,8,True
455992,2023,5138744,11144017,17225052.0,9592325.0,9788809.0,1355208.0,6175615.0,1.7957118842407862,0.12160857256409426,0.8783914274359057,497487.0,472529.0,True,True,True,True,True,True,True,True,8,True
455992,2024,4094301,6363077,8406608.0,5078923.0,10668119.0,-4305042.0,2028494.0,1.6551950088630996,-0.6765660701575669,1.6765660701575669,472529.0,489594.0,True,True,True,True,True,True,True,True,8,True
456481,2014,873397,874818,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
456481,2015,828506,829266,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
456481,2016,769520,769755,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
456481,2017,900107,901032,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
456481,2018,1007102,1008840,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
456481,2019,1224412,1224412,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
456481,2020,1294995,1294995,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
456481,2021,1349480,1413648,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
456481,2022,793653,1192653,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
456481,2023,401175,430202,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
456481,2024,320160,351290,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
456490,2014,834807,864380,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
456490,2015,820594,1161455,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
456490,2016,1043286,1582342,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
456490,2017,1059096,2138679,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
456490,2018,1664546,3126854,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
456490,2019,1896550,3707718,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
456490,2020,1880436,3189163,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
456490,2021,1958489,3423441,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
456490,2022,1492228,2660679,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
456490,2023,1348562,1714060,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
456490,2024,1434435,2294041,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
456542,2014,17065052,60086468,123659934.0,46883581.0,32742576.0,27206494.0,75558030.0,2.6375957502051732,0.45278903729205716,0.5449242914394635,720000.0,760012.0,True,True,True,True,True,True,True,True,8,True
456542,2015,20021087,30793373,118883936.0,45049745.0,33103628.0,-2942162.0,72207229.0,2.6389480340010802,-0.09554529800941261,1.0750244216507234,760012.0,1184831.0,True,True,True,True,True,True,True,True,8,True
456542,2016,22315757,34372879,118442054.0,46214997.0,33668071.0,-1607134.0,70308968.0,2.562848895132461,-0.046755874013346396,0.9794952293638249,1184831.0,1386406.0,True,True,True,True,True,True,True,True,8,True
456542,2017,24726697,40462035,127111808.0,41723708.0,35498270.0,1937987.0,75776215.0,3.046512740430453,0.047896429331841565,0.8773229028149474,1386406.0,1957075.0,True,True,True,True,True,True,True,True,8,True
456542,2018,25736709,43820213,134998890.0,40531264.0,34740684.0,9079529.0,91908784.0,3.330734763169488,0.20719956336131912,0.7928004366386808,1957075.0,2285573.0,True,True,True,True,True,True,True,True,8,True
456542,2019,26628400,38959022,137631897.0,41929800.0,36356093.0,1234471.0,93068851.0,3.282436286364352,0.03168639602914057,0.9331880302334078,2285573.0,2514512.0,True,True,True,True,True,True,True,True,8,True
456542,2020,28042090,38344589,128730341.0,43707885.0,37688169.0,-944908.0,47170769.0,2.945242969317779,-0.024642538220972978,0.9828810265771789,2514512.0,523739.0,True,True,True,True,True,True,True,True,8,True
456542,2021,28091631,43530541,142193263.0,47756151.0,37703270.0,4805882.0,59054061.0,2.977485832139194,0.11040253324671521,0.8661337335550229,2870183.0,4677285.0,True,True,True,True,True,True,True,True,8,True
456542,2022,28974699,46663957,148596507.0,46738920.0,40682288.0,7406365.0,68708256.0,3.1792884174473865,0.1587170372199683,0.8718139355391571,4677285.0,5780675.0,True,True,True,True,True,True,True,True,8,True
456542,2023,30379978,41322734,178309408.0,59239390.0,48923887.0,-5054518.0,82596098.0,3.0099804876451293,-0.12231809250568948,1.1839460331932539,5780675.0,5148675.0,True,True,True,True,True,True,True,True,8,True
456542,2024,30472431,50098356,211319989.0,73059754.0,44681781.0,6028220.0,98740718.0,2.8924267798656973,0.12032770097286226,0.891881182687911,5148675.0,5959058.0,True,True,True,True,True,True,True,True,8,True
457022,2017,3074416,3142028,1330722.0,1591712.0,3293647.0,-151058.0,-260990.0,0.8360318952172252,-0.048076592570148964,1.0482551396741213,,,True,True,True,True,True,True,False,True,7,False
457022,2018,3083377,3104366,1168923.0,1220469.0,2897832.0,209444.0,-51546.0,0.9577654164095933,0.06746756020391925,0.9334698292662656,,,True,True,True,True,True,True,True,True,8,True
457086,2014,3000264,5729788,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
457086,2015,3621647,4320927,9566306.0,122308.0,4266543.0,54384.0,9443998.0,78.21488373614154,0.012586188102691853,0.9874138118973081,,,True,True,True,True,True,True,True,True,8,True
457086,2016,3096926,2676005,9028755.0,91423.0,3182671.0,-506666.0,8937332.0,98.75802587970205,-0.18933671648595574,1.1893367164859558,,,True,True,True,True,True,True,True,True,8,True
457086,2017,2015807,2467560,9100994.0,114883.0,2418781.0,48779.0,8986111.0,79.2196756700295,0.01976811100844559,0.9802318889915544,,,True,True,True,True,True,True,True,True,8,True
457086,2018,2215808,4283175,11846334.0,1743762.0,2686760.0,1596415.0,10102572.0,6.7935498078292795,0.3727176685519504,0.6272823314480497,,,True,True,True,True,True,True,True,True,8,True
457086,2019,3027270,823785,10237062.0,3048429.0,3737724.0,-2913939.0,7188633.0,3.3581434896466344,-3.5372566871210327,4.537256687121033,,,True,True,True,True,True,True,True,True,8,True
457086,2020,3579842,6518739,15951392.0,6257840.0,4013820.0,2504919.0,0.0,2.549025222760569,0.38426434928595854,0.6157356507140415,,,True,True,True,True,True,True,True,True,8,True
457086,2021,3123830,2435502,11676726.0,2479374.0,2931702.0,-496200.0,0.0,4.709546038637172,-0.20373623179122827,1.2037362317912284,,,True,True,True,True,True,True,True,True,8,True
457086,2022,3240908,5635224,14672452.0,3211348.0,3371472.0,2263752.0,0.0,4.5689386513078,0.4017146434640398,0.5982853565359603,,,True,True,True,True,True,True,True,True,8,True
457086,2023,4228465,3756749,14624793.0,4372218.0,4965278.0,-1208529.0,0.0,3.344936826114343,-0.32169543400424144,1.3216954340042415,,,True,True,True,True,True,True,True,True,8,True
457086,2024,4567243,7453193,16233914.0,3353168.0,4825022.0,2628171.0,0.0,4.84136613495059,0.3526234997537297,0.6473765002462702,,,True,True,True,True,True,True,True,True,8,True
457174,2014,4956909,4993868,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
457174,2015,3830248,3862109,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
457174,2016,3661425,3688040,172594.0,507477.0,3890953.0,-202913.0,-334883.0,0.34010211300216564,-0.05501919718875067,1.0550191971887506,,,True,True,True,True,True,True,True,True,8,True
457174,2017,3223339,3242092,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
457174,2018,3250838,3268055,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
457174,2019,2483089,2493576,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
457174,2020,1838031,1843310,,,,,,,,,,,True,True,True,True,True,True,True,True,8,True
457183,2014,3732118,3742291,146007.0,155170.0,2890745.0,851546.0,-9163.0,0.9409486369787975,0.22754670868727206,0.772453291312728,,,True,True,True,True,True,True,True,True,8,True
457183,2015,3981974,3983335,100771.0,174368.0,2772823.0,1210511.0,-73597.0,0.5779214075977244,0.3038938477431599,0.69610590121092,,,True,True,True,True,True,True,False,True,7,False
457226,2014,192766,495761,214856.0,20177.0,473285.0,22476.0,194679.0,10.648560241859544,0.045336361674274496,0.9546636383257255,,,True,True,True,True,True,True,True,True,8,True
457226,2015,171684,285373,191249.0,7029.0,295832.0,-10459.0,184220.0,27.208564518423675,-0.036650278757976405,1.0366502787579763,,,True,True,True,True,True,True,True,True,8,True
457226,2016,140643,238773,211964.0,970.0,211999.0,26774.0,210994.0,218.519587628866,0.11213160616987683,0.8878683938301232,,,True,True,True,True,True,True,True,True,8,True
457226,2017,83572,173197,154383.0,8309.0,238117.0,-64920.0,146074.0,18.580214225538572,-0.3748332823316801,1.37483328233168,,,True,True,True,True,True,True,True,True,8,True
